AQI,PM2.5,PM10,NO2,SO2,CO,O3,City_Label
221.0,121.55,238.68,183.43,251.94,2.32,209.95,2
216.0,118.8,233.28,179.28,246.24,2.27,205.2,2
261.0,143.55,281.88,216.63,297.54,2.74,247.95,2
300.0,165.0,324.0,249.0,342.0,3.15,285.0,2
276.0,151.8,298.08,229.08,314.64,2.9,262.2,2
312.0,171.6,336.96,258.96,355.68,3.28,296.4,2
237.0,130.35,255.96,196.71,270.18,2.49,225.15,2
287.0,157.85,309.96,238.21,327.18,3.01,272.65,2
254.0,139.7,274.32,210.82,289.56,2.67,241.3,2
244.0,134.2,263.52,202.52,278.16,2.56,231.8,2
223.0,122.65,240.84,185.09,254.22,2.34,211.85,2
256.0,140.8,276.48,212.48,291.84,2.69,243.2,2
296.0,162.8,319.68,245.68,337.44,3.11,281.2,2
366.0,201.3,395.28,303.78,417.24,3.84,347.7,2
345.0,189.75,372.6,286.35,393.3,3.62,327.75,2
349.0,191.95,376.92,289.67,397.86,3.66,331.55,2
353.0,194.15,381.24,292.99,402.42,3.71,335.35,2
312.0,171.6,336.96,258.96,355.68,3.28,296.4,2
297.0,163.35,320.76,246.51,338.58,3.12,282.15,2
395.0,217.25,426.6,327.85,450.3,4.15,375.25,2
374.0,205.7,403.92,310.42,426.36,3.93,355.3,2
367.0,201.85,396.36,304.61,418.38,3.85,348.65,2
364.0,200.2,393.12,302.12,414.96,3.82,345.8,2
293.0,161.15,316.44,243.19,334.02,3.08,278.35,2
302.0,166.1,326.16,250.66,344.28,3.17,286.9,2
343.0,188.65,370.44,284.69,391.02,3.6,325.85,2
450.0,247.5,486.0,373.5,513.0,4.73,427.5,2
406.0,223.3,438.48,336.98,462.84,4.26,385.7,2
427.0,234.85,461.16,354.41,486.78,4.48,405.65,2
416.0,228.8,449.28,345.28,474.24,4.37,395.2,2
477.0,262.35,515.16,395.91,543.78,5.01,453.15,2
476.0,261.8,514.08,395.08,542.64,5.0,452.2,2
344.0,189.2,371.52,285.52,392.16,3.61,326.8,2
314.0,172.7,339.12,260.62,357.96,3.3,298.3,2
339.0,186.45,366.12,281.37,386.46,3.56,322.05,2
414.0,227.7,447.12,343.62,471.96,4.35,393.3,2
435.0,239.25,469.8,361.05,495.9,4.57,413.25,2
221.0,121.55,238.68,183.43,251.94,2.32,209.95,2
171.0,94.05,184.68,141.93,194.94,1.8,162.45,2
211.0,116.05,227.88,175.13,240.54,2.22,200.45,2
283.0,155.65,305.64,234.89,322.62,2.97,268.85,2
296.0,162.8,319.68,245.68,337.44,3.11,281.2,2
251.0,138.05,271.08,208.33,286.14,2.64,238.45,2
274.0,150.7,295.92,227.42,312.36,2.88,260.3,2
295.0,162.25,318.6,244.85,336.3,3.1,280.25,2
379.0,208.45,409.32,314.57,432.06,3.98,360.05,2
413.0,227.15,446.04,342.79,470.82,4.34,392.35,2
302.0,166.1,326.16,250.66,344.28,3.17,286.9,2
137.0,75.35,147.96,113.71,156.18,1.44,130.15,2
231.0,127.05,249.48,191.73,263.34,2.43,219.45,2
256.0,140.8,276.48,212.48,291.84,2.69,243.2,2
318.0,174.9,343.44,263.94,362.52,3.34,302.1,2
367.0,201.85,396.36,304.61,418.38,3.85,348.65,2
373.0,205.15,402.84,309.59,425.22,3.92,354.35,2
341.0,187.55,368.28,283.03,388.74,3.58,323.95,2
382.0,210.1,412.56,317.06,435.48,4.01,362.9,2
404.0,222.2,436.32,335.32,460.56,4.24,383.8,2
389.0,213.95,420.12,322.87,443.46,4.08,369.55,2
400.0,220.0,432.0,332.0,456.0,4.2,380.0,2
383.0,210.65,413.64,317.89,436.62,4.02,363.85,2
358.0,196.9,386.64,297.14,408.12,3.76,340.1,2
284.0,156.2,306.72,235.72,323.76,2.98,269.8,2
295.0,162.25,318.6,244.85,336.3,3.1,280.25,2
356.0,195.8,384.48,295.48,405.84,3.74,338.2,2
305.0,167.75,329.4,253.15,347.7,3.2,289.75,2
160.0,88.0,172.8,132.8,182.4,1.68,152.0,2
230.0,126.5,248.4,190.9,262.2,2.42,218.5,2
262.0,144.1,282.96,217.46,298.68,2.75,248.9,2
256.0,140.8,276.48,212.48,291.84,2.69,243.2,2
281.0,154.55,303.48,233.23,320.34,2.95,266.95,2
290.0,159.5,313.2,240.7,330.6,3.05,275.5,2
321.0,176.55,346.68,266.43,365.94,3.37,304.95,2
332.0,182.6,358.56,275.56,378.48,3.49,315.4,2
418.0,229.9,451.44,346.94,476.52,4.39,397.1,2
433.0,238.15,467.64,359.39,493.62,4.55,411.35,2
423.0,232.65,456.84,351.09,482.22,4.44,401.85,2
357.0,196.35,385.56,296.31,406.98,3.75,339.15,2
337.0,185.35,363.96,279.71,384.18,3.54,320.15,2
396.0,217.8,427.68,328.68,451.44,4.16,376.2,2
253.0,139.15,273.24,209.99,288.42,2.66,240.35,2
265.0,145.75,286.2,219.95,302.1,2.78,251.75,2
290.0,159.5,313.2,240.7,330.6,3.05,275.5,2
347.0,190.85,374.76,288.01,395.58,3.64,329.65,2
441.0,242.55,476.28,366.03,502.74,4.63,418.95,2
443.0,243.65,478.44,367.69,505.02,4.65,420.85,2
354.0,194.7,382.32,293.82,403.56,3.72,336.3,2
151.0,83.05,163.08,125.33,172.14,1.59,143.45,2
140.0,77.0,151.2,116.2,159.6,1.47,133.0,2
226.0,124.3,244.08,187.58,257.64,2.37,214.7,2
255.0,140.25,275.4,211.65,290.7,2.68,242.25,2
234.0,128.7,252.72,194.22,266.76,2.46,222.3,2
301.0,165.55,325.08,249.83,343.14,3.16,285.95,2
245.0,134.75,264.6,203.35,279.3,2.57,232.75,2
243.0,133.65,262.44,201.69,277.02,2.55,230.85,2
293.0,161.15,316.44,243.19,334.02,3.08,278.35,2
354.0,194.7,382.32,293.82,403.56,3.72,336.3,2
429.0,235.95,463.32,356.07,489.06,4.5,407.55,2
460.0,253.0,496.8,381.8,524.4,4.83,437.0,2
407.0,223.85,439.56,337.81,463.98,4.27,386.65,2
347.0,190.85,374.76,288.01,395.58,3.64,329.65,2
372.0,204.6,401.76,308.76,424.08,3.91,353.4,2
404.0,222.2,436.32,335.32,460.56,4.24,383.8,2
283.0,155.65,305.64,234.89,322.62,2.97,268.85,2
296.0,162.8,319.68,245.68,337.44,3.11,281.2,2
364.0,200.2,393.12,302.12,414.96,3.82,345.8,2
326.0,179.3,352.08,270.58,371.64,3.42,309.7,2
363.0,199.65,392.04,301.29,413.82,3.81,344.85,2
323.0,177.65,348.84,268.09,368.22,3.39,306.85,2
330.0,181.5,356.4,273.9,376.2,3.47,313.5,2
318.0,174.9,343.44,263.94,362.52,3.34,302.1,2
357.0,196.35,385.56,296.31,406.98,3.75,339.15,2
387.0,212.85,417.96,321.21,441.18,4.06,367.65,2
309.0,169.95,333.72,256.47,352.26,3.24,293.55,2
289.0,158.95,312.12,239.87,329.46,3.03,274.55,2
352.0,193.6,380.16,292.16,401.28,3.7,334.4,2
364.0,200.2,393.12,302.12,414.96,3.82,345.8,2
330.0,181.5,356.4,273.9,376.2,3.47,313.5,2
316.0,173.8,341.28,262.28,360.24,3.32,300.2,2
133.0,73.15,143.64,110.39,151.62,1.4,126.35,2
199.0,109.45,214.92,165.17,226.86,2.09,189.05,2
232.0,127.6,250.56,192.56,264.48,2.44,220.4,2
303.0,166.65,327.24,251.49,345.42,3.18,287.85,2
305.0,167.75,329.4,253.15,347.7,3.2,289.75,2
291.0,160.05,314.28,241.53,331.74,3.06,276.45,2
330.0,181.5,356.4,273.9,376.2,3.47,313.5,2
341.0,187.55,368.28,283.03,388.74,3.58,323.95,2
334.0,183.7,360.72,277.22,380.76,3.51,317.3,2
351.0,193.05,379.08,291.33,400.14,3.69,333.45,2
313.0,172.15,338.04,259.79,356.82,3.29,297.35,2
327.0,179.85,353.16,271.41,372.78,3.43,310.65,2
324.0,178.2,349.92,268.92,369.36,3.4,307.8,2
302.0,166.1,326.16,250.66,344.28,3.17,286.9,2
311.0,171.05,335.88,258.13,354.54,3.27,295.45,2
249.0,136.95,268.92,206.67,283.86,2.61,236.55,2
297.0,163.35,320.76,246.51,338.58,3.12,282.15,2
288.0,158.4,311.04,239.04,328.32,3.02,273.6,2
250.0,137.5,270.0,207.5,285.0,2.63,237.5,2
278.0,152.9,300.24,230.74,316.92,2.92,264.1,2
298.0,163.9,321.84,247.34,339.72,3.13,283.1,2
229.0,125.95,247.32,190.07,261.06,2.4,217.55,2
203.0,111.65,219.24,168.49,231.42,2.13,192.85,2
208.0,114.4,224.64,172.64,237.12,2.18,197.6,2
177.0,97.35,191.16,146.91,201.78,1.86,168.15,2
175.0,96.25,189.0,145.25,199.5,1.84,166.25,2
188.0,103.4,203.04,156.04,214.32,1.97,178.6,2
278.0,152.9,300.24,230.74,316.92,2.92,264.1,2
255.0,140.25,275.4,211.65,290.7,2.68,242.25,2
204.0,112.2,220.32,169.32,232.56,2.14,193.8,2
256.0,140.8,276.48,212.48,291.84,2.69,243.2,2
207.0,113.85,223.56,171.81,235.98,2.17,196.65,2
283.0,155.65,305.64,234.89,322.62,2.97,268.85,2
175.0,96.25,189.0,145.25,199.5,1.84,166.25,2
242.0,133.1,261.36,200.86,275.88,2.54,229.9,2
218.0,119.9,235.44,180.94,248.52,2.29,207.1,2
209.0,114.95,225.72,173.47,238.26,2.19,198.55,2
209.0,114.95,225.72,173.47,238.26,2.19,198.55,2
206.0,113.3,222.48,170.98,234.84,2.16,195.7,2
258.0,141.9,278.64,214.14,294.12,2.71,245.1,2
311.0,171.05,335.88,258.13,354.54,3.27,295.45,2
315.0,173.25,340.2,261.45,359.1,3.31,299.25,2
279.0,153.45,301.32,231.57,318.06,2.93,265.05,2
234.0,128.7,252.72,194.22,266.76,2.46,222.3,2
244.0,134.2,263.52,202.52,278.16,2.56,231.8,2
196.0,107.8,211.68,162.68,223.44,2.06,186.2,2
244.0,134.2,263.52,202.52,278.16,2.56,231.8,2
175.0,96.25,189.0,145.25,199.5,1.84,166.25,2
148.0,81.4,159.84,122.84,168.72,1.55,140.6,2
150.0,82.5,162.0,124.5,171.0,1.58,142.5,2
199.0,109.45,214.92,165.17,226.86,2.09,189.05,2
233.0,128.15,251.64,193.39,265.62,2.45,221.35,2
225.0,123.75,243.0,186.75,256.5,2.36,213.75,2
232.0,127.6,250.56,192.56,264.48,2.44,220.4,2
203.0,111.65,219.24,168.49,231.42,2.13,192.85,2
182.0,100.1,196.56,151.06,207.48,1.91,172.9,2
176.0,96.8,190.08,146.08,200.64,1.85,167.2,2
159.0,87.45,171.72,131.97,181.26,1.67,151.05,2
171.0,94.05,184.68,141.93,194.94,1.8,162.45,2
205.0,112.75,221.4,170.15,233.7,2.15,194.75,2
279.0,153.45,301.32,231.57,318.06,2.93,265.05,2
250.0,137.5,270.0,207.5,285.0,2.63,237.5,2
153.0,84.15,165.24,126.99,174.42,1.61,145.35,2
170.0,93.5,183.6,141.1,193.8,1.79,161.5,2
181.0,99.55,195.48,150.23,206.34,1.9,171.95,2
186.0,102.3,200.88,154.38,212.04,1.95,176.7,2
241.0,132.55,260.28,200.03,274.74,2.53,228.95,2
231.0,127.05,249.48,191.73,263.34,2.43,219.45,2
199.0,109.45,214.92,165.17,226.86,2.09,189.05,2
220.0,121.0,237.6,182.6,250.8,2.31,209.0,2
238.0,130.9,257.04,197.54,271.32,2.5,226.1,2
128.0,70.4,138.24,106.24,145.92,1.34,121.6,2
154.0,84.7,166.32,127.82,175.56,1.62,146.3,2
187.0,102.85,201.96,155.21,213.18,1.96,177.65,2
191.0,105.05,206.28,158.53,217.74,2.01,181.45,2
134.0,73.7,144.72,111.22,152.76,1.41,127.3,2
140.0,77.0,151.2,116.2,159.6,1.47,133.0,2
126.0,69.3,136.08,104.58,143.64,1.32,119.7,2
125.0,68.75,135.0,103.75,142.5,1.31,118.75,2
192.0,105.6,207.36,159.36,218.88,2.02,182.4,2
256.0,140.8,276.48,212.48,291.84,2.69,243.2,2
284.0,156.2,306.72,235.72,323.76,2.98,269.8,2
312.0,171.6,336.96,258.96,355.68,3.28,296.4,2
296.0,162.8,319.68,245.68,337.44,3.11,281.2,2
287.0,157.85,309.96,238.21,327.18,3.01,272.65,2
238.0,130.9,257.04,197.54,271.32,2.5,226.1,2
174.0,95.7,187.92,144.42,198.36,1.83,165.3,2
245.0,134.75,264.6,203.35,279.3,2.57,232.75,2
173.0,95.15,186.84,143.59,197.22,1.82,164.35,2
175.0,96.25,189.0,145.25,199.5,1.84,166.25,2
156.0,85.8,168.48,129.48,177.84,1.64,148.2,2
142.0,78.1,153.36,117.86,161.88,1.49,134.9,2
173.0,95.15,186.84,143.59,197.22,1.82,164.35,2
166.0,91.3,179.28,137.78,189.24,1.74,157.7,2
136.0,74.8,146.88,112.88,155.04,1.43,129.2,2
151.0,83.05,163.08,125.33,172.14,1.59,143.45,2
115.0,63.25,124.2,95.45,131.1,1.21,109.25,2
121.0,66.55,130.68,100.43,137.94,1.27,114.95,2
132.0,72.6,142.56,109.56,150.48,1.39,125.4,2
140.0,77.0,151.2,116.2,159.6,1.47,133.0,2
166.0,91.3,179.28,137.78,189.24,1.74,157.7,2
191.0,105.05,206.28,158.53,217.74,2.01,181.45,2
93.0,51.15,100.44,77.19,106.02,0.98,88.35,2
78.0,42.9,84.24,64.74,88.92,0.82,74.1,2
58.0,31.9,62.64,48.14,66.12,0.61,55.1,2
85.0,46.75,91.8,70.55,96.9,0.89,80.75,2
94.0,51.7,101.52,78.02,107.16,0.99,89.3,2
237.0,130.35,255.96,196.71,270.18,2.49,225.15,2
169.0,92.95,182.52,140.27,192.66,1.77,160.55,2
140.0,77.0,151.2,116.2,159.6,1.47,133.0,2
149.0,81.95,160.92,123.67,169.86,1.56,141.55,2
150.0,82.5,162.0,124.5,171.0,1.58,142.5,2
106.0,58.3,114.48,87.98,120.84,1.11,100.7,2
87.0,47.85,93.96,72.21,99.18,0.91,82.65,2
101.0,55.55,109.08,83.83,115.14,1.06,95.95,2
135.0,74.25,145.8,112.05,153.9,1.42,128.25,2
115.0,63.25,124.2,95.45,131.1,1.21,109.25,2
143.0,78.65,154.44,118.69,163.02,1.5,135.85,2
159.0,87.45,171.72,131.97,181.26,1.67,151.05,2
196.0,107.8,211.68,162.68,223.44,2.06,186.2,2
124.0,68.2,133.92,102.92,141.36,1.3,117.8,2
134.0,73.7,144.72,111.22,152.76,1.41,127.3,2
180.0,99.0,194.4,149.4,205.2,1.89,171.0,2
205.0,112.75,221.4,170.15,233.7,2.15,194.75,2
305.0,167.75,329.4,253.15,347.7,3.2,289.75,2
221.0,121.55,238.68,183.43,251.94,2.32,209.95,2
145.0,79.75,156.6,120.35,165.3,1.52,137.75,2
133.0,73.15,143.64,110.39,151.62,1.4,126.35,2
83.0,45.65,89.64,68.89,94.62,0.87,78.85,2
124.0,68.2,133.92,102.92,141.36,1.3,117.8,2
113.0,62.15,122.04,93.79,128.82,1.19,107.35,2
115.0,63.25,124.2,95.45,131.1,1.21,109.25,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
70.0,38.5,75.6,58.1,79.8,0.74,66.5,2
62.0,34.1,66.96,51.46,70.68,0.65,58.9,2
84.0,46.2,90.72,69.72,95.76,0.88,79.8,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
218.0,119.9,235.44,180.94,248.52,2.29,207.1,2
146.0,80.3,157.68,121.18,166.44,1.53,138.7,2
163.0,89.65,176.04,135.29,185.82,1.71,154.85,2
135.0,74.25,145.8,112.05,153.9,1.42,128.25,2
168.0,92.4,181.44,139.44,191.52,1.76,159.6,2
161.0,88.55,173.88,133.63,183.54,1.69,152.95,2
195.0,107.25,210.6,161.85,222.3,2.05,185.25,2
206.0,113.3,222.48,170.98,234.84,2.16,195.7,2
266.0,146.3,287.28,220.78,303.24,2.79,252.7,2
245.0,134.75,264.6,203.35,279.3,2.57,232.75,2
139.0,76.45,150.12,115.37,158.46,1.46,132.05,2
140.0,77.0,151.2,116.2,159.6,1.47,133.0,2
149.0,81.95,160.92,123.67,169.86,1.56,141.55,2
144.0,79.2,155.52,119.52,164.16,1.51,136.8,2
178.0,97.9,192.24,147.74,202.92,1.87,169.1,2
164.0,90.2,177.12,136.12,186.96,1.72,155.8,2
144.0,79.2,155.52,119.52,164.16,1.51,136.8,2
97.0,53.35,104.76,80.51,110.58,1.02,92.15,2
94.0,51.7,101.52,78.02,107.16,0.99,89.3,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
80.0,44.0,86.4,66.4,91.2,0.84,76.0,2
83.0,45.65,89.64,68.89,94.62,0.87,78.85,2
83.0,45.65,89.64,68.89,94.62,0.87,78.85,2
90.0,49.5,97.2,74.7,102.6,0.95,85.5,2
117.0,64.35,126.36,97.11,133.38,1.23,111.15,2
94.0,51.7,101.52,78.02,107.16,0.99,89.3,2
62.0,34.1,66.96,51.46,70.68,0.65,58.9,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
74.0,40.7,79.92,61.42,84.36,0.78,70.3,2
83.0,45.65,89.64,68.89,94.62,0.87,78.85,2
68.0,37.4,73.44,56.44,77.52,0.71,64.6,2
99.0,54.45,106.92,82.17,112.86,1.04,94.05,2
107.0,58.85,115.56,88.81,121.98,1.12,101.65,2
86.0,47.3,92.88,71.38,98.04,0.9,81.7,2
98.0,53.9,105.84,81.34,111.72,1.03,93.1,2
61.0,33.55,65.88,50.63,69.54,0.64,57.95,2
63.0,34.65,68.04,52.29,71.82,0.66,59.85,2
76.0,41.8,82.08,63.08,86.64,0.8,72.2,2
57.0,31.35,61.56,47.31,64.98,0.6,54.15,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
95.0,52.25,102.6,78.85,108.3,1.0,90.25,2
71.0,39.05,76.68,58.93,80.94,0.75,67.45,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
99.0,54.45,106.92,82.17,112.86,1.04,94.05,2
104.0,57.2,112.32,86.32,118.56,1.09,98.8,2
101.0,55.55,109.08,83.83,115.14,1.06,95.95,2
109.0,59.95,117.72,90.47,124.26,1.14,103.55,2
101.0,55.55,109.08,83.83,115.14,1.06,95.95,2
101.0,55.55,109.08,83.83,115.14,1.06,95.95,2
122.0,67.1,131.76,101.26,139.08,1.28,115.9,2
114.0,62.7,123.12,94.62,129.96,1.2,108.3,2
118.0,64.9,127.44,97.94,134.52,1.24,112.1,2
116.0,63.8,125.28,96.28,132.24,1.22,110.2,2
114.0,62.7,123.12,94.62,129.96,1.2,108.3,2
121.0,66.55,130.68,100.43,137.94,1.27,114.95,2
150.0,82.5,162.0,124.5,171.0,1.58,142.5,2
152.0,83.6,164.16,126.16,173.28,1.6,144.4,2
167.0,91.85,180.36,138.61,190.38,1.75,158.65,2
111.0,61.05,119.88,92.13,126.54,1.17,105.45,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
59.0,32.45,63.72,48.97,67.26,0.62,56.05,2
82.0,45.1,88.56,68.06,93.48,0.86,77.9,2
100.0,55.0,108.0,83.0,114.0,1.05,95.0,2
115.0,63.25,124.2,95.45,131.1,1.21,109.25,2
114.0,62.7,123.12,94.62,129.96,1.2,108.3,2
134.0,73.7,144.72,111.22,152.76,1.41,127.3,2
147.0,80.85,158.76,122.01,167.58,1.54,139.65,2
119.0,65.45,128.52,98.77,135.66,1.25,113.05,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
73.0,40.15,78.84,60.59,83.22,0.77,69.35,2
64.0,35.2,69.12,53.12,72.96,0.67,60.8,2
64.0,35.2,69.12,53.12,72.96,0.67,60.8,2
70.0,38.5,75.6,58.1,79.8,0.74,66.5,2
68.0,37.4,73.44,56.44,77.52,0.71,64.6,2
88.0,48.4,95.04,73.04,100.32,0.92,83.6,2
122.0,67.1,131.76,101.26,139.08,1.28,115.9,2
98.0,53.9,105.84,81.34,111.72,1.03,93.1,2
70.0,38.5,75.6,58.1,79.8,0.74,66.5,2
75.0,41.25,81.0,62.25,85.5,0.79,71.25,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
61.0,33.55,65.88,50.63,69.54,0.64,57.95,2
60.0,33.0,64.8,49.8,68.4,0.63,57.0,2
89.0,48.95,96.12,73.87,101.46,0.93,84.55,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
70.0,38.5,75.6,58.1,79.8,0.74,66.5,2
79.0,43.45,85.32,65.57,90.06,0.83,75.05,2
62.0,34.1,66.96,51.46,70.68,0.65,58.9,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
82.0,45.1,88.56,68.06,93.48,0.86,77.9,2
82.0,45.1,88.56,68.06,93.48,0.86,77.9,2
83.0,45.65,89.64,68.89,94.62,0.87,78.85,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
68.0,37.4,73.44,56.44,77.52,0.71,64.6,2
64.0,35.2,69.12,53.12,72.96,0.67,60.8,2
80.0,44.0,86.4,66.4,91.2,0.84,76.0,2
75.0,41.25,81.0,62.25,85.5,0.79,71.25,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
120.0,66.0,129.6,99.6,136.8,1.26,114.0,2
81.0,44.55,87.48,67.23,92.34,0.85,76.95,2
84.0,46.2,90.72,69.72,95.76,0.88,79.8,2
108.0,59.4,116.64,89.64,123.12,1.13,102.6,2
125.0,68.75,135.0,103.75,142.5,1.31,118.75,2
105.0,57.75,113.4,87.15,119.7,1.1,99.75,2
91.0,50.05,98.28,75.53,103.74,0.96,86.45,2
115.0,63.25,124.2,95.45,131.1,1.21,109.25,2
114.0,62.7,123.12,94.62,129.96,1.2,108.3,2
127.0,69.85,137.16,105.41,144.78,1.33,120.65,2
167.0,91.85,180.36,138.61,190.38,1.75,158.65,2
171.0,94.05,184.68,141.93,194.94,1.8,162.45,2
168.0,92.4,181.44,139.44,191.52,1.76,159.6,2
166.0,91.3,179.28,137.78,189.24,1.74,157.7,2
179.0,98.45,193.32,148.57,204.06,1.88,170.05,2
171.0,94.05,184.68,141.93,194.94,1.8,162.45,2
182.0,100.1,196.56,151.06,207.48,1.91,172.9,2
198.0,108.9,213.84,164.34,225.72,2.08,188.1,2
284.0,156.2,306.72,235.72,323.76,2.98,269.8,2
298.0,163.9,321.84,247.34,339.72,3.13,283.1,2
46.0,25.3,49.68,38.18,52.44,0.48,43.7,2
69.0,37.95,74.52,57.27,78.66,0.72,65.55,2
221.0,121.55,238.68,183.43,251.94,2.32,209.95,2
199.0,109.45,214.92,165.17,226.86,2.09,189.05,2
170.0,93.5,183.6,141.1,193.8,1.79,161.5,2
173.0,95.15,186.84,143.59,197.22,1.82,164.35,2
160.0,88.0,172.8,132.8,182.4,1.68,152.0,2
82.0,45.1,88.56,68.06,93.48,0.86,77.9,2
139.0,76.45,150.12,115.37,158.46,1.46,132.05,2
232.0,127.6,250.56,192.56,264.48,2.44,220.4,2
268.0,147.4,289.44,222.44,305.52,2.81,254.6,2
283.0,155.65,305.64,234.89,322.62,2.97,268.85,2
268.0,147.4,289.44,222.44,305.52,2.81,254.6,2
289.0,158.95,312.12,239.87,329.46,3.03,274.55,2
281.0,154.55,303.48,233.23,320.34,2.95,266.95,2
303.0,166.65,327.24,251.49,345.42,3.18,287.85,2
314.0,172.7,339.12,260.62,357.96,3.3,298.3,2
382.0,210.1,412.56,317.06,435.48,4.01,362.9,2
462.0,254.1,498.96,383.46,526.68,4.85,438.9,2
437.0,240.35,471.96,362.71,498.18,4.59,415.15,2
428.0,235.4,462.24,355.24,487.92,4.49,406.6,2
390.0,214.5,421.2,323.7,444.6,4.1,370.5,2
404.0,222.2,436.32,335.32,460.56,4.24,383.8,2
372.0,204.6,401.76,308.76,424.08,3.91,353.4,2
411.0,226.05,443.88,341.13,468.54,4.32,390.45,2
471.0,259.05,508.68,390.93,536.94,4.95,447.45,2
437.0,240.35,471.96,362.71,498.18,4.59,415.15,2
330.0,181.5,356.4,273.9,376.2,3.47,313.5,2
353.0,194.15,381.24,292.99,402.42,3.71,335.35,2
403.0,221.65,435.24,334.49,459.42,4.23,382.85,2
375.0,206.25,405.0,311.25,427.5,3.94,356.25,2
347.0,190.85,374.76,288.01,395.58,3.64,329.65,2
380.0,209.0,410.4,315.4,433.2,3.99,361.0,2
374.0,205.7,403.92,310.42,426.36,3.93,355.3,2
349.0,191.95,376.92,289.67,397.86,3.66,331.55,2
311.0,171.05,335.88,258.13,354.54,3.27,295.45,2
290.0,159.5,313.2,240.7,330.6,3.05,275.5,2
361.0,198.55,389.88,299.63,411.54,3.79,342.95,2
400.0,220.0,432.0,332.0,456.0,4.2,380.0,2
406.0,223.3,438.48,336.98,462.84,4.26,385.7,2
402.0,221.1,434.16,333.66,458.28,4.22,381.9,2
405.0,222.75,437.4,336.15,461.7,4.25,384.75,2
389.0,213.95,420.12,322.87,443.46,4.08,369.55,2
328.0,180.4,354.24,272.24,373.92,3.44,311.6,2
370.0,203.5,399.6,307.1,421.8,3.89,351.5,2
429.0,235.95,463.32,356.07,489.06,4.5,407.55,2
346.0,190.3,373.68,287.18,394.44,3.63,328.7,2
362.0,199.1,390.96,300.46,412.68,3.8,343.9,2
305.0,167.75,329.4,253.15,347.7,3.2,289.75,2
322.0,177.1,347.76,267.26,367.08,3.38,305.9,2
255.0,140.25,275.4,211.65,290.7,2.68,242.25,2
237.0,130.35,255.96,196.71,270.18,2.49,225.15,2
289.0,158.95,312.12,239.87,329.46,3.03,274.55,2
314.0,172.7,339.12,260.62,357.96,3.3,298.3,2
281.0,154.55,303.48,233.23,320.34,2.95,266.95,2
254.0,139.7,274.32,210.82,289.56,2.67,241.3,2
331.0,182.05,357.48,274.73,377.34,3.48,314.45,2
367.0,201.85,396.36,304.61,418.38,3.85,348.65,2
363.0,199.65,392.04,301.29,413.82,3.81,344.85,2
368.0,202.4,397.44,305.44,419.52,3.86,349.6,2
329.0,180.95,355.32,273.07,375.06,3.45,312.55,2
291.0,160.05,314.28,241.53,331.74,3.06,276.45,2
271.0,149.05,292.68,224.93,308.94,2.85,257.45,2
332.0,182.6,358.56,275.56,378.48,3.49,315.4,2
402.0,221.1,434.16,333.66,458.28,4.22,381.9,2
407.0,223.85,439.56,337.81,463.98,4.27,386.65,2
423.0,232.65,456.84,351.09,482.22,4.44,401.85,2
415.0,228.25,448.2,344.45,473.1,4.36,394.25,2
431.0,237.05,465.48,357.73,491.34,4.53,409.45,2
459.0,252.45,495.72,380.97,523.26,4.82,436.05,2
283.0,155.65,305.64,234.89,322.62,2.97,268.85,2
305.0,167.75,329.4,253.15,347.7,3.2,289.75,2
267.0,146.85,288.36,221.61,304.38,2.8,253.65,2
286.0,157.3,308.88,237.38,326.04,3.0,271.7,2
321.0,176.55,346.68,266.43,365.94,3.37,304.95,2
259.0,142.45,279.72,214.97,295.26,2.72,246.05,2
357.0,196.35,385.56,296.31,406.98,3.75,339.15,2
385.0,211.75,415.8,319.55,438.9,4.04,365.75,2
343.0,188.65,370.44,284.69,391.02,3.6,325.85,2
340.0,187.0,367.2,282.2,387.6,3.57,323.0,2
400.0,220.0,432.0,332.0,456.0,4.2,380.0,2
377.0,207.35,407.16,312.91,429.78,3.96,358.15,2
375.0,206.25,405.0,311.25,427.5,3.94,356.25,2
434.0,238.7,468.72,360.22,494.76,4.56,412.3,2
407.0,223.85,439.56,337.81,463.98,4.27,386.65,2
308.0,169.4,332.64,255.64,351.12,3.23,292.6,2
371.0,204.05,400.68,307.93,422.94,3.9,352.45,2
378.0,207.9,408.24,313.74,430.92,3.97,359.1,2
353.0,194.15,381.24,292.99,402.42,3.71,335.35,2
213.0,117.15,230.04,176.79,242.82,2.24,202.35,2
270.0,148.5,291.6,224.1,307.8,2.84,256.5,2
288.0,158.4,311.04,239.04,328.32,3.02,273.6,2
